species	scaffold	mixed_groups	genestring	charAcount	charBcount	m	mode	mean	bases_covered_mixing	scaffold_total_bases	percent_scaffold_mixing	m_percent_of_way_to_mode	p_value_unmixed	num_iterations
Hsymbiolongicarpus	NC_079883.1	ALG_5+ALG_73	AABABBBAAAAAAAABAAABB	14	7	0.7200000000000001	1.08	1.0012608000000005	13713828	32621594	42.03911065780538	66.66666666666667	0.17644	100000
Celegans	NC_003283.11	ALG_5+ALG_73	AAAAAAAABABAABA	12	3	1.3157894736842102	1.3157894736842102	0.9993894736842104	3147083	20924180	15.04041257530761	100.0	1.0	100000
Nvectensis	NC_064040.1	ALG_5+ALG_74	AABABAABAABAABAABBAAA	7	14	1.3200000000000005	1.08	1.0005492	6873649	17865913	38.473538967753846	100.0	0.95587	100000
Celegans	NC_003283.11	ALG_5+ALG_74	AAAABABAAABABAABAB	12	6	1.4285714285714286	1.0	1.00006	7906283	20924180	37.78538991731098	100.0	0.97495	100000
Davara	NC_089281.1	ALG_5+ALG_74	ABBAAABBABBAAAAAAABAA	7	14	0.8400000000000001	1.08	1.0001783999999998	13696330	30661186	44.66992894534478	77.77777777777779	0.3359	100000
Pverrucosa	NC_089318.1	ALG_5+ALG_74	ABBAABBAABBAAAAABAAAA	14	7	0.8400000000000001	1.08	1.0007400000000004	17416826	25701147	67.76672652002652	77.77777777777779	0.3335	100000
Acrassa	OZ181681.1	ALG_5+ALG_74	ABBAAAABAABABABAAAB	7	12	1.2751677852348997	1.0201342281879195	0.9989830201342283	6929497	7182524	96.47718545736846	100.0	0.91056	100000
Mleidyi	CM108479.1	ALG_5+ALG_74	AABABABABAAAAAABAABAB	7	14	1.4400000000000002	1.08	1.0004928	13711200	15865815	86.41976475838146	100.0	0.98524	100000
Bmicroptera	NC_087078.1	ALG_5+ALG_74	AAAABABAAABABAABABABA	7	14	1.5600000000000005	1.08	1.0000068	15207076	20109789	75.62026632900027	100.0	1.0	100000
Sciliatum	NC_088643.1	ALG_5+ALG_74	BABABABABABAB	6	7	2.014084507042253	1.0985915492957743	0.9991030985915492	52669515	97974678	53.75829354601196	100.0	1.0	100000
Ccandelabrum	NC_085089.1	ALG_5+ALG_74	AAABAAAABABABBAAABAA	14	6	1.2162162162162165	0.9459459459459462	1.000063513513514	7641598	8979813	85.09751817771706	100.0	0.88899	100000
Olobularis	NC_089181.1	ALG_5+ALG_74	AAAAAAABABABABAABAB	6	13	1.3868613138686134	0.9708029197080292	0.999784160583942	1150427	3501993	32.850636765978685	100.0	0.96567	100000
Dpulex	NC_060020.1	ALG_5+ALG_74	ABBABAAB	4	4	1.3333333333333333	0.6666666666666666	0.9989033333333333	4557515	9193997	49.5705513064666	100.0	0.88528	100000
Hsymbiolongicarpus	NC_079883.1	ALG_5+ALG_74	AAAAAAABABABBAABAABAB	14	7	1.2000000000000002	1.08	1.0011204	7050467	32621594	21.612883171803315	100.0	0.85323	100000
Cowczarzaki	NW_011887294.1	ALG_5+ALG_74	AABABAABBAAAABAABAAAB	7	14	1.2000000000000002	1.08	1.0007880000000002	802723	2526311	31.774512322512944	100.0	0.85377	100000
Hpanicea	NC_087391.1	ALG_5+ALG_74	ABBAAAAABABAABAAABBAA	14	7	1.08	1.08	1.0007868000000004	5476523	5981790	91.55324743931163	100.0	0.72096	100000
Srosetta	NW_004754931.1	ALG_5+ALG_74	ABABBAAABAAB	7	5	1.2413793103448274	1.0344827586206895	0.999163448275862	1372115	2355804	58.244021998434505	100.0	0.85443	100000
Ccandelabrum	NC_085089.1	ALG_5+ALG_75	ABBAAAABBAAAAAABAABAB	14	7	0.9600000000000002	1.08	0.9996912000000002	7867334	8979813	87.61133444538322	88.8888888888889	0.52101	100000
Abeatrix	OY725499.1	ALG_5+ALG_75	ABBABAAA	5	3	1.0909090909090908	0.7272727272727273	0.9999418181818184	256738	4769420	5.383002545382877	100.0	0.71454	100000
Cowczarzaki	NW_011887294.1	ALG_5+ALG_75	ABAAAAAABABABAAABABAB	7	14	1.4400000000000002	1.08	1.0004508	1259636	2526311	49.86068619421757	100.0	0.9849	100000
Nvectensis	NC_064040.1	ALG_5+ALG_75	ABAABAAABABAAAAABABAB	7	14	1.4400000000000002	1.08	1.000698	11417572	17865913	63.907016674714576	100.0	0.98531	100000
Srosetta	NW_004754931.1	ALG_5+ALG_75	AABAABBAAA	7	3	0.9375000000000002	0.9375000000000002	0.9995531250000004	540902	2355804	22.9603990824364	100.0	0.58565	100000
Pverrucosa	NC_089318.1	ALG_5+ALG_75	AAAAAABABAABBAAABABAB	14	7	1.2000000000000002	1.08	0.9999348	18800240	25701147	73.14942014066533	100.0	0.85621	100000
Bmicroptera	NC_087078.1	ALG_5+ALG_75	ABBAAAABAABAABAAAABAB	7	14	1.2000000000000002	1.08	0.9995340000000004	18543774	20109789	92.2126731414238	100.0	0.85674	100000
Hsymbiolongicarpus	NC_079883.1	ALG_5+ALG_75	AABABABABBAAAAAAABBAA	14	7	1.08	1.08	0.99924	17045078	32621594	52.25090472280417	100.0	0.72454	100000
Davara	NC_089281.1	ALG_5+ALG_75	AAABAAAABABABBAABBAAA	7	14	1.08	1.08	0.999792	6577069	30661186	21.450797761052037	100.0	0.72174	100000
Acrassa	OZ181681.1	ALG_5+ALG_75	AAABAABABAAAABABA	5	12	1.4854368932038835	1.1553398058252426	1.0013033009708738	5921201	7182524	82.43900055189512	100.0	1.0	100000
Harmigera	NC_087139.1	ALG_5+ALG_75	AAABBAAABABAB	8	5	1.164179104477612	0.9701492537313432	0.9978101492537312	6466723	10744191	60.18808675311151	100.0	0.79499	100000
Hpanicea	NC_087391.1	ALG_5+ALG_75	AAAABABAAABABAABABAAB	14	7	1.4400000000000002	1.08	1.0003847999999995	5675554	5981790	94.88052907240142	100.0	0.98478	100000
Olobularis	NC_089181.1	ALG_5+ALG_75	ABAABBAABABAAAAABAA	6	13	1.248175182481752	0.9708029197080292	1.0001724817518247	2653400	3501993	75.76828394574176	100.0	0.90786	100000
Bcyanae	OZ177749.1	ALG_5+ALG_75	AAABABAB	3	5	1.4545454545454546	0.7272727272727273	1.0002181818181817	221162	4324414	5.114265192925561	100.0	0.92899	100000
Mleidyi	CM108479.1	ALG_5+ALG_75	ABAABAAABABAABBAABAAA	7	14	1.3200000000000005	1.08	1.0009932	12301247	15865815	77.53302934642815	100.0	0.95437	100000
Celegans	NC_003283.11	ALG_5+ALG_75	ABAABAABAABAAABAA	12	5	1.4854368932038835	1.1553398058252426	0.9995191262135924	9320685	20924180	44.54504310324228	100.0	1.0	100000
Sciliatum	NC_088646.1	ALG_5+ALG_75	ABABBAABABBAAB	7	7	1.3333333333333333	1.0	0.9993533333333334	19058203	42331803	45.02100465694787	100.0	0.92255	100000
Pverrucosa	NC_089318.1	ALG_5+ALG_8	BAAAAABAAAABBBBBAABBAAAB	14	10	0.6562499999999999	0.9375	0.99888	23581354	25701147	91.75214631471503	70.0	0.08672	100000
Dpulex	NC_060020.1	ALG_5+ALG_8	BBAAABBAB	5	4	0.8709677419354839	1.161290322580645	1.0002774193548387	4557515	9193997	49.5705513064666	75.00000000000001	0.49758	100000
Hsymbiolongicarpus	NC_079883.1	ALG_5+ALG_8	BAABABBBAAAAAAAABAAABB	14	8	0.7623762376237624	0.9801980198019802	1.001251584158416	22235862	32621594	68.16301496487266	77.77777777777779	0.21156	100000
Sciliatum	NC_088646.1	ALG_5+ALG_8	BAAABBABABAABBB	7	8	1.0824742268041236	0.9278350515463918	0.9994701030927834	19058203	42331803	45.02100465694787	100.0	0.70395	100000
Ccandelabrum	NC_085089.1	ALG_5+ALG_8	AAABBABBABBAAAAAABAAABBB	14	10	0.7499999999999999	0.9375	1.0006574999999998	7316684	8979813	81.47924683955	80.0	0.17716	100000
Celegans	NC_003283.11	ALG_5+ALG_8	AAAABAAAABABAABA	12	4	1.4	1.0	0.9995699999999998	6256858	20924180	29.90252425662559	100.0	1.0	100000
Davara	NC_089281.1	ALG_5+ALG_8	BBABABAAABAAAAABBBBBAAAA	10	14	0.7499999999999999	1.0312499999999998	0.999675	13017331	30661186	42.45540599766754	72.72727272727273	0.17897	100000
Nvectensis	NC_064040.1	ALG_5+ALG_8	BBAAAABAABABABAAABBABABA	10	14	1.3124999999999998	1.0312499999999998	0.999076875	11361205	17865913	63.59151642572088	100.0	0.95079	100000
Hpanicea	NC_087391.1	ALG_5+ALG_8	AAAAAABABBBAAAAABBBBBABA	14	10	0.6562499999999999	0.9375	0.99882375	5099980	5981790	85.25842598954495	70.0	0.08546	100000
Acrassa	OZ181681.1	ALG_5+ALG_8	ABABAABBBBABAAAABBAABA	10	12	1.110091743119266	1.0091743119266057	0.9990966972477064	6549236	7182524	91.18293235080036	100.0	0.75648	100000
Olobularis	NC_089181.1	ALG_5+ALG_8	AAABBBAAAAAAABBBAABBBBA	10	13	0.4852320675105485	0.970464135021097	0.9990006329113922	2874928	3501993	82.0940533005063	50.0	0.01681	100000
Celegans	NC_003279.8	ALG_50+ALG_51	AAAABAABAABAA	10	3	1.3829787234042552	1.3829787234042552	0.999365319148936	6987781	15072434	46.36133089055159	100.0	1.0	100000
Sciliatum	NC_088643.1	ALG_50+ALG_53	AAAAAAABBBBB	5	7	0.0	0.8275862068965516	0.999283448275862	0	97974678	0.0	0.0	0.00262	100000
Pverrucosa	NC_089314.1	ALG_50+ALG_54	BBBBBBBBAAAAAAAAAAA	11	8	0.0	0.9681528662420382	0.9999566878980892	0	32159411	0.0	0.0	1e-05	100000
Sciliatum	NC_088643.1	ALG_50+ALG_54	AAABBAAAAB	3	7	0.6250000000000001	0.9375000000000002	0.9977843750000004	19345751	97974678	19.74566428276498	66.66666666666666	0.286	100000
Mleidyi	CM108482.1	ALG_50+ALG_55	ABBAABBAAABBABAAAB	8	10	1.0140845070422535	1.0140845070422535	0.999822676056338	16596019	21511028	77.15121285695876	100.0	0.62078	100000
Bmicroptera	NC_087072.1	ALG_50+ALG_55	BAABAABAAABABABBBAA	8	11	1.2101910828025475	0.9681528662420382	0.9986714649681528	20094698	26206493	76.67831785046553	100.0	0.86295	100000
Sciliatum	NC_088643.1	ALG_50+ALG_55	AAAAAAABBB	3	7	0.0	0.9375000000000002	1.0005593750000004	0	97974678	0.0	0.0	0.0167	100000
Olobularis	NC_089177.1	ALG_50+ALG_55	BBBBBBBBAAAAAAAAAAA	8	11	0.0	0.9681528662420382	0.9995512738853504	0	4000095	0.0	0.0	2e-05	100000
Celegans	NC_003279.8	ALG_50+ALG_56	ABAAAAABBBABABBAA	10	7	0.967479674796748	0.967479674796748	0.9993360162601626	11533300	15072434	76.51916074072707	100.0	0.55186	100000
Sciliatum	NC_088643.1	ALG_50+ALG_59	AAAAAABABB	3	7	0.6250000000000001	0.9375000000000002	1.0000468750000002	1542562	97974678	1.574449675660072	66.66666666666666	0.28288	100000
Celegans	NC_003279.8	ALG_50+ALG_59	AAABABABABABABAA	10	6	1.6923076923076923	0.9230769230769232	1.0011646153846152	9373178	15072434	62.18755378195719	100.0	1.0	100000
Mleidyi	CM108482.1	ALG_50+ALG_61	AAABBABBABAAABAA	6	10	1.0769230769230769	1.0769230769230769	1.0020923076923076	9508819	21511028	44.20439134754509	100.0	0.70388	100000
Bmicroptera	NC_087072.1	ALG_50+ALG_61	AAABABABBAABAABAA	6	11	1.3304347826086955	1.034782608695652	1.0000109565217388	12733368	26206493	48.5885997794516	100.0	0.94246	100000
Celegans	NC_003279.8	ALG_50+ALG_63	BABAAAAABABAAA	10	4	1.272727272727273	1.0606060606060608	1.0009151515151515	8244679	15072434	54.70038216787017	100.0	0.87432	100000
Mleidyi	CM108482.1	ALG_50+ALG_64	BAAABABAABAAABBA	6	10	1.2307692307692308	0.9230769230769232	0.9995323076923076	17366707	21511028	80.73397050108437	100.0	0.86368	100000
Bmicroptera	NC_087072.1	ALG_50+ALG_64	AAAABAABABBAABBAA	6	11	1.034782608695652	1.034782608695652	1.00215	14958015	26206493	57.07751510284111	100.0	0.65091	100000
Olobularis	NC_089177.1	ALG_50+ALG_64	BBBBBBAAAAAAAAAAA	6	11	0.0	1.034782608695652	1.000565304347826	0	4000095	0.0	0.0	0.0002	100000
Sciliatum	NC_088643.1	ALG_50+ALG_65	AAABAAAABB	3	7	0.6250000000000001	0.9375000000000002	0.9990250000000004	18600301	97974678	18.984804420587125	66.66666666666666	0.28469	100000
Mleidyi	CM108482.1	ALG_50+ALG_66	BABBAAAAAAABABBA	6	10	0.9230769230769232	1.0769230769230769	1.0000184615384615	18611736	21511028	86.52183428890521	85.71428571428572	0.49624	100000
Sciliatum	NC_088643.1	ALG_50+ALG_66	AAAAAAABBBB	4	7	0.0	0.9777777777777776	1.000589333333333	0	97974678	0.0	0.0	0.00574	100000
Olobularis	NC_089177.1	ALG_50+ALG_66	BBBBBAAAAAAAAAAA	5	11	0.0	1.1914893617021276	0.9991659574468084	0	4000095	0.0	0.0	0.00046	100000
Bmicroptera	NC_087072.1	ALG_50+ALG_66	AAAABAAAAABBBBBAA	6	11	0.4434782608695651	1.034782608695652	0.9994965217391304	15125228	26206493	57.71557453337996	42.85714285714286	0.03577	100000
Sciliatum	NC_088643.1	ALG_50+ALG_68	AABAAAAABBB	4	7	0.4888888888888889	0.9777777777777776	1.0002251111111111	28064353	97974678	28.64449628505031	50.0	0.14273	100000
Srosetta	NW_004754930.1	ALG_50+ALG_69	ABBBAAABBBB	4	7	0.4888888888888889	0.9777777777777776	1.0004377777777778	1224727	2372320	51.6257081675322	50.0	0.14309	100000
Olobularis	NC_089177.1	ALG_50+ALG_72	ABBAABAAABAABABABAB	8	11	1.4522292993630572	0.9681528662420382	1.001342356687898	1447250	4000095	36.1803907157205	100.0	0.983	100000
Pverrucosa	NC_089314.1	ALG_50+ALG_72	AAABBAABABBAAABBAAB	11	8	0.9681528662420382	0.9681528662420382	0.9995936305732486	12033176	32159411	37.41727732513509	100.0	0.5471	100000
Hpanicea	NC_087388.1	ALG_50+ALG_72	AAABBAAABAABABABAB	11	7	1.3235294117647056	1.0588235294117645	0.9996432352941176	2714304	6759720	40.154089222630525	100.0	0.93675	100000
Sciliatum	NC_088643.1	ALG_50+ALG_72	ABABBBAABBAABAB	8	7	1.2371134020618555	0.9278350515463918	0.9994360824742268	34568287	97974678	35.28287890877274	100.0	0.86692	100000
Mleidyi	CM108482.1	ALG_50+ALG_72	ABBAABAABBAAABAAB	7	10	1.1056910569105691	0.967479674796748	1.0010042276422766	18106504	21511028	84.173122734999	100.0	0.74281	100000
Hsymbiolongicarpus	NC_079885.1	ALG_50+ALG_72	AABABAABAABBABAB	9	7	1.4545454545454546	1.018181818181818	1.0015054545454545	20054269	31041000	64.60574401597887	100.0	0.97447	100000
Cowczarzaki	NW_011887303.1	ALG_50+ALG_72	AAABBABABBAABABAAAB	8	11	1.2101910828025475	0.9681528662420382	0.9997594267515924	159015	1052032	15.11503452366468	100.0	0.86329	100000
Davara	NC_089279.1	ALG_50+ALG_72	ABBAAAABABAAABABAB	7	11	1.3235294117647056	1.0588235294117645	0.9991945588235296	25996873	37586944	69.16463599701002	100.0	0.93575	100000
Bmicroptera	NC_087072.1	ALG_50+ALG_72	ABBAABBABAAAABBABAA	8	11	1.089171974522293	0.9681528662420382	1.0012528025477705	21353771	26206493	81.48274933238874	100.0	0.72017	100000
Celegans	NC_003279.8	ALG_50+ALG_72	ABBAABBAAAAABABAB	10	7	1.1056910569105691	0.967479674796748	1.000509430894309	12471953	15072434	82.74677467487999	100.0	0.74215	100000
Ccandelabrum	NC_085088.1	ALG_50+ALG_72	ABBAABBAABAABABAAB	10	8	1.2676056338028168	1.0140845070422535	1.000422253521127	7023382	9047904	77.62440892387895	100.0	0.9035	100000
Acrassa	OZ181690.1	ALG_50+ALG_72	ABAABAABABAABABA	6	10	1.6923076923076923	0.9230769230769232	1.000403076923077	4692850	6257567	74.99480229296786	100.0	1.0	100000
Nvectensis	NC_064046.1	ALG_50+ALG_72	ABBAABBABABABAAABAA	8	11	1.3312101910828025	0.9681528662420382	0.9998501910828024	8951433	16139615	55.46249399381584	100.0	0.94266	100000
Sciliatum	NC_088643.1	ALG_50+ALG_74	AAABAAABABBBBB	7	7	0.6666666666666666	1.0	0.9992333333333334	14497812	97974678	14.797509209471452	66.66666666666666	0.20901	100000
Sciliatum	NC_088646.1	ALG_51+ALG_53	ABAAAAABAAB	3	8	1.1891891891891893	0.891891891891892	0.9987672972972972	27888642	42331803	65.88106346427058	100.0	0.78888	100000
Sciliatum	NC_088646.1	ALG_51+ALG_55	ABAAAAABAAB	3	8	1.1891891891891893	0.891891891891892	0.9995283783783784	27812787	42331803	65.70187194719772	100.0	0.78812	100000
Davara	NC_089281.1	ALG_51+ALG_55	AAAAAAAAAABBBBBBBB	8	10	0.0	1.0140845070422535	1.000825352112676	0	30661186	0.0	0.0	4e-05	100000
Celegans	NC_003283.11	ALG_51+ALG_55	BBAAAABB	4	4	0.3333333333333333	1.3333333333333333	1.0008633333333332	6256858	20924180	29.90252425662559	25.0	0.11328	100000
Celegans	NC_003279.8	ALG_51+ALG_56	BAABBBBBBA	3	7	0.6250000000000001	0.9375000000000002	1.0009750000000004	6586636	15072434	43.69988284573016	66.66666666666666	0.28238	100000
Dpulex	NC_060020.1	ALG_51+ALG_58	AABAABBA	3	5	1.0909090909090908	1.0909090909090908	1.0002472727272729	1890406	9193997	20.561307557529112	100.0	0.71326	100000
Celegans	NC_003279.8	ALG_51+ALG_59	BABBABBBA	3	6	1.3333333333333333	1.0	1.00057	6800091	15072434	45.11607746963762	100.0	0.87986	100000
Sciliatum	NC_088646.1	ALG_51+ALG_61	ABBAAAABAAA	3	8	0.891891891891892	0.891891891891892	0.9998286486486488	11576828	42331803	27.347826408433395	100.0	0.53283	100000
Celegans	NC_003279.8	ALG_51+ALG_63	BBAABBA	3	4	0.823529411764706	0.823529411764706	1.0010617647058824	2886302	15072434	19.149541474190563	100.0	0.54189	100000
Sciliatum	NC_088646.1	ALG_51+ALG_64	AAABAAABBBAA	4	8	0.6923076923076924	0.9230769230769232	0.9975992307692308	17329953	42331803	40.93837675659598	75.00000000000001	0.28095	100000
Davara	NC_089281.1	ALG_51+ALG_64	AAAAAAAAAABBBBBB	6	10	0.0	0.9230769230769232	0.9991923076923078	0	30661186	0.0	0.0	0.00031	100000
Davara	NC_089281.1	ALG_51+ALG_66	AAAAAAAAAABBBBBB	6	10	0.0	1.0769230769230769	1.0006984615384615	0	30661186	0.0	0.0	0.00033	100000
Pverrucosa	NC_089318.1	ALG_51+ALG_68	ABABBBBAAAABAAAA	10	6	0.7692307692307693	0.9230769230769232	0.999023076923077	15760923	25701147	61.323811734939305	83.33333333333334	0.28675	100000
Acrassa	OZ181681.1	ALG_51+ALG_68	AABBAABAAABAAAB	5	10	1.0588235294117647	1.0588235294117647	0.997925294117647	6241931	7182524	86.90442245650694	100.0	0.6818	100000
Ccandelabrum	NC_085089.1	ALG_51+ALG_68	BBAABAAAABBAAAA	10	5	0.7058823529411765	1.0588235294117647	1.0011529411764706	2334044	8979813	25.99212255310884	66.66666666666667	0.23651	100000
Hsymbiolongicarpus	NC_079883.1	ALG_51+ALG_68	ABAAAAABABA	8	3	1.4864864864864866	0.891891891891892	1.0009613513513516	15454510	32621594	47.37509148081482	100.0	1.0	100000
Davara	NC_089281.1	ALG_51+ALG_68	AAAABBBABAAAABAB	6	10	0.9230769230769232	1.0769230769230769	0.99952	6499528	30661186	21.19790147713138	85.71428571428572	0.49673	100000
Nvectensis	NC_064040.1	ALG_51+ALG_68	BBAABAAAAABABBAA	6	10	0.9230769230769232	0.9230769230769232	1.0014707692307692	10298697	17865913	57.64439242483718	100.0	0.49412	100000
Olobularis	NC_089181.1	ALG_51+ALG_68	AABABBBAAAAABAA	5	10	0.8823529411764707	1.0588235294117647	0.9993758823529412	2575601	3501993	73.5467203960716	83.33333333333334	0.45596	100000
Hpanicea	NC_087391.1	ALG_51+ALG_68	BBABAAABBBAAAAAA	10	6	0.6153846153846154	1.0769230769230769	0.9987184615384612	2345637	5981790	39.2129613376598	57.14285714285715	0.13823	100000
Celegans	NC_003279.8	ALG_51+ALG_72	BBBBAABABB	3	7	0.9375000000000002	0.9375000000000002	0.9996968750000004	6987781	15072434	46.36133089055159	100.0	0.58482	100000
Dpulex	NC_060020.1	ALG_51+ALG_73	ABBABAAAB	4	5	1.161290322580645	1.161290322580645	0.99859064516129	8740744	9193997	95.07012020995874	100.0	0.78714	100000
Mleidyi	CM108477.1	ALG_51+ALG_73	ABBAABBABAABAABABA	8	10	1.3943661971830985	1.0140845070422535	0.9992015492957746	7852121	11404665	68.85008020840596	100.0	0.96426	100000
Celegans	NC_003283.11	ALG_51+ALG_73	AABABAB	4	3	1.647058823529412	0.823529411764706	0.9990729411764706	3147083	20924180	15.04041257530761	100.0	0.9719	100000
Cowczarzaki	NW_011887295.1	ALG_51+ALG_73	AABABAABABBAABABAB	8	10	1.5211267605633805	1.0140845070422535	1.0002194366197183	1160077	2141502	54.1711845237595	100.0	0.99036	100000
Srosetta	NW_004754929.1	ALG_51+ALG_73	ABBABAA	4	3	1.2352941176470589	0.823529411764706	0.9987970588235296	477001	2236389	21.32907110525047	100.0	0.80114	100000
Olobularis	NC_089181.1	ALG_51+ALG_73	ABBAABAABBAABABABA	8	10	1.3943661971830985	1.0140845070422535	0.9980442253521126	2869480	3501993	81.93848474283072	100.0	0.96465	100000
Acrassa	OZ181681.1	ALG_51+ALG_73	ABBAABBAABAABABABA	8	10	1.3943661971830985	1.0140845070422535	1.000118028169014	5699384	7182524	79.35071292487153	100.0	0.96419	100000
Bmicroptera	NC_087083.1	ALG_51+ALG_73	ABBAABBABAABAABAAB	8	10	1.2676056338028168	1.0140845070422535	0.9995311267605632	11893645	15202596	78.23430287827158	100.0	0.903	100000
Ccandelabrum	NC_085089.1	ALG_51+ALG_73	ABBAABAABBAABAABAB	10	8	1.2676056338028168	1.0140845070422535	1.0000369014084507	7841273	8979813	87.32111682058412	100.0	0.90389	100000
Abeatrix	OY725488.1	ALG_51+ALG_73	ABABAB	3	3	2.0	1.0	0.999135	10843967	12531196	86.53577040850689	100.0	1.0	100000
Davara	NC_089281.1	ALG_51+ALG_73	ABAABBAABBAABABAAB	8	10	1.2676056338028168	1.0140845070422535	0.9989683098591547	13391592	30661186	43.67604045062053	100.0	0.90486	100000
Pverrucosa	NC_089318.1	ALG_51+ALG_73	ABAABBAABBAABAABAB	10	8	1.2676056338028168	1.0140845070422535	1.000157323943662	23962433	25701147	93.23487780525905	100.0	0.90265	100000
Hpanicea	NC_087391.1	ALG_51+ALG_73	ABBAABBAAABAABABAB	10	8	1.2676056338028168	1.0140845070422535	1.0009901408450703	5099980	5981790	85.25842598954495	100.0	0.90291	100000
Hsymbiolongicarpus	NC_079883.1	ALG_51+ALG_73	AABABBAABBAABAB	8	7	1.2371134020618555	0.9278350515463918	1.001715463917526	15395281	32621594	47.193527698247976	100.0	0.86585	100000
Nvectensis	NC_064040.1	ALG_51+ALG_73	ABAABBAAABBAABABAB	8	10	1.2676056338028168	1.0140845070422535	0.9990671830985912	11591086	17865913	64.87821809050564	100.0	0.90462	100000
Sciliatum	NC_088646.1	ALG_51+ALG_73	ABBAABBABAABBAAB	8	8	1.1428571428571428	1.1428571428571428	1.0013014285714288	36769929	42331803	86.86123999962865	100.0	0.78451	100000
Hpanicea	NC_087391.1	ALG_51+ALG_74	BBBABAAABBAAAAABA	10	7	0.8292682926829269	0.967479674796748	0.999850162601626	4901896	5981790	81.9469757380316	85.71428571428571	0.35332	100000
Pverrucosa	NC_089318.1	ALG_51+ALG_74	ABBBBBBAAAAAABAAA	10	7	0.4146341463414634	1.1056910569105691	1.0002108943089432	17416826	25701147	67.76672652002652	37.5	0.02447	100000
Celegans	NC_003283.11	ALG_51+ALG_74	BABBABABAB	4	6	1.8421052631578945	1.052631578947368	1.0009842105263156	6256858	20924180	29.90252425662559	100.0	1.0	100000
Dpulex	NC_060020.1	ALG_51+ALG_74	AABBBAABA	4	5	0.8709677419354839	1.161290322580645	1.0012151612903226	4557515	9193997	49.5705513064666	75.00000000000001	0.49882	100000
Acrassa	OZ181681.1	ALG_51+ALG_74	BABAAAAABABBBAAAB	7	10	0.967479674796748	0.967479674796748	0.9998294308943092	6549236	7182524	91.18293235080036	100.0	0.54937	100000
Ccandelabrum	NC_085089.1	ALG_51+ALG_74	BAAAAAABBBBABAAA	10	6	0.6153846153846154	0.9230769230769232	1.0007707692307692	7232992	8979813	80.547245248871	66.66666666666666	0.13729	100000
Davara	NC_089281.1	ALG_51+ALG_74	AABABABBBABAAAAAB	7	10	1.1056910569105691	0.967479674796748	0.9982648780487806	13017331	30661186	42.45540599766754	100.0	0.7444	100000
Olobularis	NC_089181.1	ALG_51+ALG_74	AAABBBBAAABAAAAB	6	10	0.6153846153846154	0.9230769230769232	1.0014446153846153	1025288	3501993	29.27727154223324	66.66666666666666	0.13565	100000
Hsymbiolongicarpus	NC_079883.1	ALG_51+ALG_74	AAAAABBBBBABBAA	8	7	0.4639175257731959	0.9278350515463918	0.9991561855670102	7050467	32621594	21.612883171803315	50.0	0.05078	100000
Nvectensis	NC_064040.1	ALG_51+ALG_74	AABBABABAABBAABAA	7	10	1.2439024390243905	1.1056910569105691	1.0003919512195123	6873649	17865913	38.473538967753846	100.0	0.87896	100000
Olobularis	NC_089181.1	ALG_51+ALG_75	BBAAABBBAAABAAAA	6	10	0.6153846153846154	0.9230769230769232	1.0011646153846154	2490478	3501993	71.11601879272746	66.66666666666666	0.13582	100000
Celegans	NC_003283.11	ALG_51+ALG_75	BBABBAABA	4	5	1.161290322580645	1.161290322580645	0.9980187096774192	4159512	20924180	19.87897255710857	100.0	0.78791	100000
Hsymbiolongicarpus	NC_079883.1	ALG_51+ALG_75	ABABAAABBBABBAA	8	7	1.0824742268041236	0.9278350515463918	0.9996061855670102	17045078	32621594	52.25090472280417	100.0	0.70456	100000
Acrassa	OZ181681.1	ALG_51+ALG_75	AABAAAABABAABBA	5	10	1.2352941176470589	1.0588235294117647	0.999614117647059	5921201	7182524	82.43900055189512	100.0	0.87427	100000
